date,facility_id,facility_name,region,department,electricity_kwh,fuel_liters,renewable_kwh,transport_km,process_units,production_output_tons,waste_tons,offsets_tco2e,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_tco2e,carbon_intensity
2026-04-06,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4436.38,507.83,1460.16,715.66,1399.13,209.73,12.82,1.991,2.67222,1.010468,28.491197,30.182891,0.143912
2026-04-07,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3842.98,443.29,1565.21,1014.33,1355.04,203.07,10.25,4.328,2.518976,0.782199,26.908637,25.881787,0.127454
2026-04-08,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3945.35,455.61,1626.93,941.14,1310.9,198.22,9.47,4.11,2.501006,0.79683,26.036253,25.223611,0.127248
2026-04-09,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4096.83,420.09,1696.05,789.61,1503.58,207.79,9.05,4.813,2.538871,0.825358,26.75478,25.305778,0.121783
2026-04-10,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3833.38,458.93,1672.13,930.17,1656.8,219.18,10.65,3.305,2.798374,0.745889,28.689006,28.92852,0.131985
2026-04-11,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2330.11,292.67,820.24,535.55,835.42,122.56,5.21,3.794,1.587868,0.514199,16.187614,14.49537,0.118273
2026-04-12,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2314.75,267.97,920.64,437.88,901.55,121.67,7.38,3.591,1.558645,0.478007,16.94774,15.39384,0.126522
2026-04-13,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4260.57,491.51,1727.57,1010.62,1450.95,205.11,11.06,4.593,2.728057,0.869588,27.460805,26.465629,0.129029
2026-04-14,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3860.95,380.81,1847.42,1022.57,1386.58,186.64,9.77,3.985,2.379579,0.700641,25.017556,24.112906,0.129197
2026-04-15,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3902.18,424.48,1214.4,838.02,1410.52,214.21,11.13,3.789,2.481679,0.910477,28.318821,27.921987,0.130348
2026-04-16,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4511.36,393.95,1311.18,895.43,1111.02,159.99,8.73,3.225,2.159167,1.081383,21.754176,21.76934,0.136066
2026-04-17,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3968.88,475.03,1370.3,818.38,1118.66,151.57,8.54,4.578,2.368236,0.884142,20.757973,19.432678,0.128205
2026-04-18,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2743.14,256.62,1260.33,510.61,756.38,121.72,6.61,3.16,1.420112,0.513987,16.673465,15.447204,0.126906
2026-04-19,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2679.52,234.25,770.53,502.74,785.98,115.5,6.12,2.571,1.383518,0.644839,15.820736,15.27814,0.132273
2026-04-20,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4737.57,483.65,1047.77,744.1,1245.42,183.54,7.36,2.484,2.483711,1.237643,23.514866,24.752508,0.134864
2026-04-21,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,5039.95,471.63,2368.69,838.08,1369.04,185.54,11.01,4.49,2.57319,0.927881,25.312957,24.323796,0.131096
2026-04-22,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,5378.2,481.12,2853.84,1020.94,1456.94,195.44,11.14,3.491,2.707222,0.88904,26.50237,26.607445,0.13614
2026-04-23,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,5116.99,424.72,1296.3,939.64,1285.39,190.76,10.46,2.633,2.396502,1.285729,25.682849,26.731718,0.140134
2026-04-24,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,5369.4,464.46,2154.63,1015.0,1572.88,206.38,9.28,5.126,2.758831,1.102894,26.847073,25.582479,0.123956
2026-04-25,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3169.23,328.16,1215.38,432.54,886.23,122.39,6.97,4.33,1.706076,0.668445,16.845191,14.889858,0.121657
2026-04-26,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3410.85,331.49,1101.7,565.88,813.19,126.91,7.03,3.777,1.67898,0.78337,17.422589,16.108214,0.126926
2026-04-27,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4930.52,386.5,1766.73,1013.74,1282.17,196.35,9.07,4.826,2.305464,1.078399,25.723557,24.281124,0.12366
2026-04-28,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,5274.14,437.35,2618.44,767.39,1507.63,203.25,11.47,4.004,2.584323,0.927696,27.287308,26.795587,0.131834
2026-04-29,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4373.5,389.59,1831.44,931.77,1021.67,159.91,7.47,3.039,2.079355,0.874633,21.236813,21.152112,0.132278
2026-04-30,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3871.02,483.99,1243.21,888.09,1194.42,163.16,9.84,3.394,2.469147,0.891266,22.541063,22.507395,0.137947
2026-05-01,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4194.91,491.86,2115.37,985.92,1286.44,171.61,10.22,2.628,2.586113,0.727719,23.634304,24.320231,0.141716
2026-05-02,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2568.51,256.14,949.19,495.9,876.84,121.36,7.36,2.372,1.517229,0.552847,16.942166,16.640737,0.137114
2026-05-03,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2379.39,297.54,681.94,504.59,756.37,112.2,4.64,3.683,1.528618,0.573321,14.860018,13.27854,0.118344
2026-05-04,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3787.03,443.19,1108.91,898.04,1198.2,182.51,9.98,2.977,2.36486,0.905201,24.60241,24.895391,0.136408
2026-05-05,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3817.28,460.13,1123.4,780.36,1791.91,241.82,14.84,3.332,2.88662,0.910685,32.691689,33.156768,0.137113
2026-05-06,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3912.81,515.83,1388.6,942.06,1365.04,205.87,12.65,4.682,2.708043,0.859978,28.162008,27.047559,0.131385
2026-05-07,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3872.65,415.6,1384.5,903.66,1513.89,219.56,8.05,4.492,2.557186,0.848005,27.620897,26.534014,0.120852
2026-05-08,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4283.33,459.88,1450.75,961.96,1577.4,218.71,11.54,6.35,2.740267,0.962911,29.035535,26.388486,0.120653
2026-05-09,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2531.75,243.64,1229.5,440.49,833.83,130.42,7.39,4.187,1.437071,0.453827,17.85655,15.560414,0.119306
2026-05-10,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2162.16,333.75,918.23,525.42,1015.84,144.04,8.28,3.851,1.847573,0.428432,19.689599,18.115058,0.12576
2026-05-11,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,3743.85,396.84,1226.19,918.39,1559.38,214.31,10.78,3.923,2.547899,0.854602,28.232479,27.712391,0.129309
2026-05-12,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4203.46,457.21,1266.81,961.96,1103.06,164.7,10.06,3.801,2.334657,0.99359,22.840999,22.367913,0.135807
2026-05-13,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4123.91,478.14,974.22,867.11,1374.68,183.19,9.03,3.29,2.600888,1.058056,24.254478,24.623913,0.134414
2026-05-14,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4964.77,442.67,1188.12,975.67,1268.28,181.29,8.01,4.242,2.437095,1.269064,23.700612,23.164733,0.127774
2026-05-15,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,4460.93,459.54,1472.59,881.41,907.87,136.81,6.76,2.669,2.161654,1.014711,18.52358,19.031113,0.139103
2026-05-16,FAC-DE-01,Digital Motor Works,Bavaria-DE,Assembly,2687.77,291.64,848.53,376.08,744.6,109.46,6.68,4.767,1.478517,0.623383,15.354355,12.68929,0.115926
2025-11-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4624.48,689.69,1103.79,709.49,1275.95,152.64,10.02,3.486,3.054964,1.570255,21.422736,22.562443,0.14781
2025-11-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3460.46,467.75,138.42,715.58,1833.41,224.45,13.44,2.417,2.929604,1.463774,30.269938,32.24599,0.143668
2025-11-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3651.1,450.63,1079.95,843.04,1471.09,171.77,12.04,2.486,2.603575,1.152173,24.327361,25.596812,0.149017
2025-11-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2678.56,472.15,919.5,577.41,1732.98,209.39,10.02,3.09,2.830774,0.791837,27.195184,27.727821,0.132422
2025-11-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1659.59,247.9,223.74,408.75,978.43,120.07,8.98,3.541,1.563901,0.63592,17.437038,16.095801,0.134052
2025-11-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2066.47,328.93,304.22,468.99,921.23,110.11,7.48,2.464,1.744472,0.78106,15.813633,15.8755,0.144183
2025-11-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2845.56,467.12,1287.64,896.09,1696.79,198.42,10.22,4.506,2.847444,0.710668,26.343695,25.396226,0.127993
2025-11-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2320.11,528.91,767.35,786.55,1268.7,155.8,11.53,3.77,2.632646,0.698097,22.429665,21.99062,0.141143
2025-11-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3039.45,455.66,504.31,687.27,1119.49,153.98,7.56,4.069,2.29212,1.124938,20.51061,19.859109,0.128972
2025-11-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3458.08,519.76,606.64,781.98,1176.54,138.72,8.14,2.197,2.529834,1.266076,19.241776,20.841177,0.150237
2025-11-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3801.39,515.66,1013.57,497.23,1199.23,136.9,7.49,5.041,2.4838,1.246149,18.603064,17.291839,0.12631
2025-11-29,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2245.55,258.69,734.25,563.3,689.83,86.55,6.98,3.821,1.379785,0.679209,13.232678,11.470605,0.132526
2025-11-30,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2071.52,311.6,539.07,301.76,858.75,107.18,7.72,2.091,1.613767,0.684645,15.510784,15.718564,0.146654
2025-12-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3481.38,429.17,1064.82,825.46,1598.94,188.81,12.88,4.407,2.650112,1.083889,26.425309,25.751814,0.136392
2025-12-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3693.11,540.38,682.61,664.5,1592.07,197.45,12.84,3.52,2.911818,1.337535,27.200308,27.929828,0.141449
2025-12-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3652.9,468.43,550.29,797.53,1723.2,212.67,14.69,2.912,2.854403,1.37542,29.63243,30.950488,0.145531
2025-12-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3776.89,557.31,743.9,806.18,1262.24,165.45,11.4,5.086,2.707037,1.34864,23.383531,22.353286,0.135102
2025-12-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3892.69,488.72,1286.22,812.77,1350.97,159.28,8.55,4.545,2.599,1.171794,21.553119,20.778631,0.130454
2025-12-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2298.87,244.73,958.24,484.27,861.7,96.83,5.1,3.15,1.471705,0.608585,13.45515,12.385535,0.127914
2025-12-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2114.6,297.66,526.35,533.38,909.5,111.36,5.44,2.027,1.663053,0.708934,15.129924,15.47527,0.138962
2025-12-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2684.65,448.1,437.04,808.89,1297.96,156.67,8.21,2.248,2.444889,0.997154,21.137195,22.330988,0.142536
2025-12-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2643.86,512.96,540.58,655.45,1298.19,157.01,8.52,5.048,2.589745,0.935725,21.208554,19.68586,0.125379
2025-12-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3032.56,446.11,847.7,810.24,1111.62,133.44,6.48,3.575,2.283281,0.977687,18.015267,17.701438,0.132654
2025-12-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3309.71,546.98,861.59,764.15,1219.84,165.49,10.63,3.174,2.635771,1.093744,23.034701,23.589924,0.142547
2025-12-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3228.75,526.57,885.54,774.42,1191.24,138.55,9.23,3.628,2.558998,1.048076,19.676442,19.655439,0.141867
2025-12-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2089.51,388.21,661.56,527.84,663.54,77.17,3.54,2.831,1.698053,0.641112,10.799008,10.306871,0.13356
2025-12-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1593.71,293.22,357.16,477.75,835.14,100.0,7.54,2.709,1.57811,0.550909,14.803855,14.223761,0.142237
2025-12-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2998.37,492.38,914.66,595.77,1476.01,178.04,9.75,2.518,2.672622,0.934524,23.858082,24.947423,0.140121
2025-12-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2936.32,519.97,508.61,760.33,1057.43,140.93,7.48,3.696,2.426217,1.077774,19.177158,18.984697,0.134714
2025-12-17,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2984.69,475.04,885.55,628.89,1427.89,173.29,9.58,5.613,2.592026,0.940736,23.316056,21.236247,0.122548
2025-12-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2952.45,473.79,1204.96,804.67,1474.8,187.47,13.38,2.88,2.661477,0.792408,26.486571,27.059964,0.144346
2025-12-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3343.22,480.81,1027.96,834.65,1731.59,202.11,10.56,3.454,2.901674,1.038606,26.828509,27.314718,0.135149
2025-12-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1731.42,352.82,489.55,628.45,981.98,104.1,6.14,2.411,1.88983,0.555868,14.733402,14.76768,0.141858
2025-12-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2781.22,283.84,596.04,433.81,915.24,101.16,4.63,4.01,1.611918,0.972843,13.672064,12.246578,0.121067
2025-12-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3835.75,411.57,1447.47,773.93,1695.08,207.64,8.8,3.816,2.673919,1.079022,26.624475,26.561433,0.127922
2025-12-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3481.58,447.09,800.31,734.24,1472.49,181.28,9.5,2.408,2.574608,1.195067,24.17197,25.5339,0.14085
2025-12-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3786.18,470.48,1276.01,823.02,1403.14,171.3,11.45,3.495,2.595884,1.129237,24.016252,24.246735,0.141543
2025-12-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4211.82,522.3,974.68,942.32,1364.96,174.49,10.39,3.001,2.725376,1.442992,23.973299,25.140749,0.144085
2025-12-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4049.61,539.88,1204.27,704.77,1331.1,162.37,11.14,4.945,2.698899,1.275225,22.891529,21.920556,0.135007
2025-12-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2628.77,226.89,975.73,398.79,667.78,86.52,4.47,2.954,1.244777,0.746325,12.072348,11.109758,0.128408
2025-12-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2755.31,417.49,1074.56,462.85,850.9,98.76,6.48,4.534,1.92157,0.760469,14.222609,12.371094,0.125261
2025-12-29,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4164.66,448.38,2037.06,775.13,1349.22,158.97,8.89,3.029,2.482265,0.976053,21.641769,22.070943,0.138838
2025-12-30,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3124.2,457.93,1562.45,763.23,1791.75,207.88,12.14,2.812,2.87734,0.717794,28.044666,28.827306,0.138672
2025-12-31,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3254.64,484.78,1011.06,578.71,1369.89,171.04,9.97,2.892,2.559862,1.006744,23.218326,23.893203,0.139694
2026-01-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2987.04,547.73,1111.52,656.01,1410.92,173.42,11.73,3.611,2.777729,0.84686,24.251664,24.264986,0.139924
2026-01-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3100.79,476.26,1147.42,585.09,1537.37,193.66,8.85,4.392,2.678942,0.88181,25.084978,24.254226,0.125238
2026-01-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1806.5,408.29,787.36,428.68,1202.28,135.93,8.63,3.019,2.185585,0.463805,18.93924,18.569355,0.136614
2026-01-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1868.37,193.89,639.58,532.5,801.01,98.7,6.54,2.812,1.293655,0.553084,14.284046,13.319108,0.134946
2026-01-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2840.8,512.55,857.05,994.13,1859.42,237.97,16.79,2.504,3.124423,0.889421,33.244745,34.75454,0.146048
2026-01-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3266.48,561.0,1819.87,723.57,1898.78,198.17,10.27,3.388,3.235936,0.672251,26.23453,26.754767,0.135008
2026-01-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3081.86,486.69,1016.38,822.59,1672.82,198.33,10.81,3.462,2.865792,0.92852,26.53844,26.871178,0.135489
2026-01-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3628.96,424.43,1486.76,784.43,1356.45,169.96,12.01,2.16,2.425923,0.971577,24.088636,25.326422,0.149017
2026-01-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3022.09,515.51,1473.3,801.61,1396.26,164.51,9.36,4.035,2.706744,0.710325,22.426214,21.808218,0.132568
2026-01-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2213.76,186.45,869.36,438.53,848.3,94.85,7.7,3.326,1.29558,0.608478,14.316408,12.894025,0.135936
2026-01-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1963.84,324.16,865.49,396.64,821.5,95.99,7.46,2.477,1.634174,0.500191,14.307201,13.964273,0.145475
2026-01-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3418.2,461.89,1539.21,734.29,1307.77,162.42,10.25,3.865,2.475899,0.856855,22.541755,22.009311,0.135507
2026-01-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2989.18,509.47,919.04,671.97,1459.56,174.54,9.93,2.782,2.719085,0.928643,23.619477,24.485488,0.140284
2026-01-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4560.09,467.51,1914.8,649.26,1566.38,184.48,12.62,4.164,2.692042,1.20131,25.760791,25.489842,0.138173
2026-01-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4284.12,478.79,1262.3,829.11,1822.45,212.29,12.0,3.356,2.971544,1.353989,28.482075,29.451777,0.138736
2026-01-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4486.76,509.9,2159.93,817.53,1574.92,201.94,10.53,3.707,2.844783,1.066106,26.789608,26.993444,0.133672
2026-01-17,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2694.86,230.53,1207.05,353.21,1225.84,139.87,8.31,2.333,1.714646,0.678239,19.164564,19.224897,0.137451
2026-01-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2669.21,354.35,1654.91,515.96,1101.75,134.48,8.36,3.488,1.973172,0.478857,18.731872,17.695909,0.131583
2026-01-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4439.64,356.85,1904.49,724.67,1247.0,158.1,10.82,3.639,2.141526,1.152667,22.331319,21.986653,0.139069
2026-01-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3846.73,528.83,1241.91,722.9,1569.76,201.66,11.32,2.79,2.873217,1.170188,27.033575,28.286809,0.140266
2026-01-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4508.65,467.73,1279.77,783.15,1456.14,175.49,11.66,3.51,2.625461,1.445401,24.512597,25.073779,0.142876
2026-01-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3984.95,464.11,1062.68,783.16,1284.33,148.05,8.32,5.182,2.471459,1.306254,20.278909,18.874309,0.127489
2026-01-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3294.59,437.14,1465.79,800.67,1122.12,153.05,10.1,3.545,2.266238,0.833328,21.551908,21.106819,0.137904
2026-01-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2157.35,257.67,678.12,625.74,844.37,99.54,5.11,3.5,1.518705,0.663992,13.828126,12.510841,0.12569
2026-01-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2594.86,316.61,1315.05,444.33,957.04,105.6,6.17,2.732,1.736844,0.5889,14.784815,14.378465,0.136162
2026-01-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3230.66,515.26,1261.65,864.05,1262.52,143.82,8.81,4.071,2.605567,0.890951,20.098964,19.524033,0.135752
2026-01-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3664.98,412.83,2014.01,715.11,1707.74,215.56,9.14,3.779,2.676768,0.765971,27.547077,27.211135,0.126235
2026-01-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3326.83,442.38,1458.95,737.61,1753.77,209.06,10.82,4.428,2.798891,0.85038,27.598311,26.819894,0.128287
2026-01-29,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3541.35,547.82,1363.95,850.43,1147.89,156.76,5.98,2.648,2.59398,0.984627,20.236619,21.167431,0.135029
2026-01-30,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3427.29,511.12,1468.28,658.93,1388.05,186.31,11.49,3.204,2.660973,0.890643,25.482194,25.830244,0.13864
2026-01-31,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2004.31,365.0,829.0,338.66,919.35,119.26,8.03,4.48,1.814787,0.533313,16.908863,14.777052,0.123909
2026-02-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1860.54,309.83,500.14,372.32,1061.65,114.9,10.15,3.27,1.792861,0.608209,17.370741,16.501814,0.143614
2026-02-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3469.74,480.67,1809.94,787.57,1710.06,192.74,12.4,5.339,2.874296,0.765819,26.605882,24.906503,0.129226
2026-02-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3372.99,518.69,1212.0,737.44,1240.72,145.43,7.06,3.31,2.57241,0.974401,19.449393,19.686113,0.135366
2026-02-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3907.73,497.22,1104.54,856.24,1665.0,207.13,10.84,3.87,2.893828,1.254712,27.479145,27.757305,0.134008
2026-02-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3655.22,585.71,1540.85,699.62,1288.35,160.3,10.3,4.108,2.784854,0.960408,22.323926,21.961207,0.137002
2026-02-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3841.96,481.1,1224.63,754.24,1029.39,129.61,9.33,1.513,2.297339,1.175348,18.784378,20.743877,0.160044
2026-02-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2525.67,367.87,1279.4,554.55,734.11,82.59,1.82,3.545,1.707914,0.573444,10.653059,9.389888,0.113689
2026-02-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2658.38,302.36,1215.56,608.58,540.7,73.37,3.22,2.203,1.380147,0.658621,10.319166,10.155388,0.138423
2026-02-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4683.85,550.86,2123.4,888.54,1129.97,136.29,6.79,4.559,2.594298,1.168128,18.487417,17.691091,0.129807
2026-02-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4164.07,486.3,1448.03,895.77,1345.69,162.44,11.42,3.557,2.603843,1.223188,23.13791,23.407958,0.1441
2026-02-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,5114.35,489.67,2999.23,706.97,1328.82,176.32,11.1,3.926,2.562852,0.989613,24.317628,23.944256,0.135799
2026-02-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4547.99,532.21,2167.49,810.15,1584.63,199.71,10.86,4.25,2.911349,1.08986,26.692913,26.443935,0.132414
2026-02-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4651.91,478.84,2324.54,711.54,1313.59,176.06,8.95,2.548,2.521889,1.069604,23.389965,24.433078,0.138777
2026-02-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2676.66,337.37,989.67,496.4,1007.06,121.6,8.05,4.122,1.844395,0.761537,17.25791,15.741752,0.129457
2026-02-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2957.84,262.36,885.76,575.85,769.33,89.76,6.3,3.395,1.458764,0.928841,13.284119,12.276423,0.136777
2026-02-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3234.82,482.94,1360.24,965.04,1826.73,209.43,13.97,2.838,3.012096,0.851374,29.100439,30.125654,0.143845
2026-02-17,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3724.6,586.35,1359.94,653.45,1694.97,215.39,12.55,2.663,3.119356,1.066906,28.923055,30.446446,0.141358
2026-02-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3684.43,566.03,1677.57,634.81,1555.62,175.28,9.32,4.749,2.9443,0.915829,23.417793,22.528636,0.128533
2026-02-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4176.88,428.47,1802.66,811.38,1587.78,192.78,9.06,4.22,2.636188,1.079874,25.221199,24.717149,0.128216
2026-02-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3976.97,468.15,2086.21,785.12,1123.42,137.82,7.6,6.228,2.347496,0.872861,18.921458,15.913345,0.115463
2026-02-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2268.3,280.81,1195.77,428.19,604.52,78.9,6.39,3.948,1.341719,0.495374,12.10926,9.997945,0.126724
2026-02-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1896.7,310.94,926.68,454.33,815.42,106.72,6.3,2.57,1.604601,0.444963,14.961103,14.440657,0.135316
2026-02-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4321.29,520.5,1821.96,775.92,1421.17,167.23,10.58,4.446,2.736155,1.135277,23.203431,22.628608,0.135317
2026-02-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4230.11,487.72,2211.4,883.19,1354.16,157.54,8.79,4.506,2.612394,0.931612,21.519431,20.557045,0.130489
2026-02-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4549.3,529.93,2718.69,987.92,1356.37,179.36,9.95,3.8,2.747281,0.858929,24.323601,24.129532,0.134529
2026-02-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3755.72,530.59,1577.77,870.5,1554.95,184.09,9.59,3.976,2.893522,0.989105,24.585195,24.491954,0.13304
2026-02-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3756.69,543.83,1698.53,732.51,1679.71,207.49,13.34,4.013,3.007587,0.938811,28.488799,28.422276,0.136982
